transaction_id,item_name,category,quantity_sold,unit_cost,unit_price,profit,sold_date,year,month,day_of_week,holiday_spike
6ab9b785-918f-4908-9de6-bdad97a7ed2c,Flour,Pantry,4,0.7,1.4,2.8,2020-08-30,2020,8,6,False
8176cff7-cfcb-40d5-ae8b-827e25ea6b45,Rice,Pantry,7,1.0,2.04,7.28,2021-03-29,2021,3,0,False
788fe852-aead-454b-ba6b-6f78ca2643a0,Bagel,Bakery,7,0.7,1.35,4.55,2023-05-02,2023,5,1,False
47608a99-8ad9-4a4d-9ba8-29065bcc04eb,Laundry Detergent,Household,3,5.0,9.76,14.28,2021-10-26,2021,10,1,False
db663db8-3e66-45fb-8005-018fd74d232f,Bread,Bakery,4,0.8,1.45,2.6,2021-06-17,2021,6,3,False
1d5815a6-c8d0-462a-9435-605efc1b773a,Beef Steak,Meat,2,6.0,14.1,16.2,2020-09-19,2020,9,5,False
879bb7aa-643b-417c-b215-b0f46ca68fa5,Pork Chop,Meat,5,4.0,7.37,16.85,2022-12-01,2022,12,3,False
7e9af247-a98c-4acf-863b-cdbe2f79f6ea,Milk,Dairy,7,0.9,1.46,3.92,2021-02-10,2021,2,2,False
7f2a82f6-ed2d-4a11-977b-36e50d3f9c93,Muffin,Bakery,5,0.85,1.88,5.15,2022-07-04,2022,7,0,False
20c2e827-8f16-470a-bc0f-b2e92df2a594,Tea,Beverages,2,2.0,3.56,3.12,2020-06-06,2020,6,5,False
645527da-43a6-4ab3-bfa3-dabcd38f2695,Soda,Beverages,6,0.7,1.25,3.3,2020-02-10,2020,2,0,False
b2eb6d96-4fb0-4337-97e1-5e0f7617f992,Potato,Vegetables,7,0.25,0.6,2.45,2021-12-07,2021,12,1,False
caefe6e1-8d40-4cbd-8802-f8af56cdba39,Salt,Pantry,6,0.2,0.63,2.58,2023-10-10,2023,10,1,False
fb9665a6-c00e-4209-b7d6-b89c03bff200,Pork Chop,Meat,2,4.0,7.4,6.8,2021-09-28,2021,9,1,False
ba4ee2a0-79c8-4147-8ee9-4f687227e73e,Toilet Paper,Household,4,3.0,5.28,9.12,2021-04-29,2021,4,3,False
80327219-98b0-4202-85b8-196908ba55c8,Rice,Pantry,7,1.0,2.02,7.14,2023-04-20,2023,4,3,False
8488297c-43ec-4ec7-84ac-2727fe05afdd,Trash Bags,Household,4,2.0,4.01,8.04,2022-02-04,2022,2,4,False
03fceed7-6433-4699-a0c9-3b0ee5aa3582,Bagel,Bakery,6,0.7,1.89,7.14,2023-08-08,2023,8,1,False
8809e598-c0c6-45e0-aae4-1569a2a91d0d,Tea,Beverages,3,2.0,3.03,3.09,2024-05-27,2024,5,0,False
a159d921-c402-4396-bc4b-d526f5ada8c8,Rice,Pantry,8,1.0,2.05,8.4,2024-07-07,2024,7,6,False
5e56b543-db93-4d37-818d-3fd8fc57a86b,Water,Beverages,8,0.25,0.94,5.52,2021-03-30,2021,3,1,False
552e8bdb-9d22-481f-9a2c-b14d64013f0f,Bread,Bakery,8,0.8,1.52,5.76,2024-07-18,2024,7,3,False
6812bf25-c318-4264-a8bb-f903e62d3136,Croissant,Bakery,2,0.9,2.08,2.36,2021-03-21,2021,3,6,False
48e99430-5217-4c69-acab-c480fc399f88,Strawberry,Fruits,8,1.5,2.28,6.24,2024-07-31,2024,7,2,False
bd02e34c-a0d2-4768-a40d-ffbfff966b40,Cake,Bakery,3,5.0,9.5,13.5,2024-03-26,2024,3,1,False
b338efa8-2fbf-42b1-ad36-c5c28e1d4273,Chicken Breast,Meat,14,3.0,7.45,62.3,2021-12-26,2021,12,6,True
52bd182a-e6d6-4680-becd-d5f2e8c79ad5,Onion,Vegetables,8,0.3,0.53,1.84,2024-03-29,2024,3,4,False
5e3c17d7-b1af-4bbc-9f0d-508fc5659964,Muffin,Bakery,4,0.85,2.17,5.28,2022-03-24,2022,3,3,False
bb99ddaa-24de-4a37-8204-361e9c1733bd,Croissant,Bakery,2,0.9,2.21,2.62,2024-02-23,2024,2,4,False
c4c560d8-3b02-48d7-afd9-9003e73c7fe6,Muffin,Bakery,2,0.85,1.62,1.54,2020-07-17,2020,7,4,False
9c5acc5d-4cc2-4dbc-b60e-d3f1ed8ddebb,Eggs,Dairy,15,1.5,3.02,22.8,2020-12-24,2020,12,3,True
f6170330-f8d5-46d1-a1ad-42a6cf1771c2,Broccoli,Vegetables,6,0.8,1.44,3.84,2020-06-14,2020,6,6,False
46cf6034-e6e1-4da0-9cd8-4b40f19dd416,Apple,Fruits,3,0.3,0.66,1.08,2021-03-15,2021,3,0,False
83ff85c6-5565-4b37-bc0c-36ff5c864829,Strawberry,Fruits,8,1.5,2.69,9.52,2023-09-09,2023,9,5,False
1e39a155-8764-46d4-9811-c53faf37afef,Butter,Dairy,3,1.8,3.43,4.89,2023-11-26,2023,11,6,True
26209b34-d64b-4094-b3c7-680dfb65f7b6,Broccoli,Vegetables,6,0.8,1.7,5.4,2021-02-01,2021,2,0,False
77d40cf1-b805-4978-8fed-81cf106caab2,Dish Soap,Household,2,1.2,2.43,2.46,2022-01-20,2022,1,3,False
714e74f5-de9c-457d-81a3-4215e974448d,Banana,Fruits,2,0.2,0.44,0.48,2023-07-13,2023,7,3,False
26e63567-ccb8-49e0-b28d-a6296d5936ea,Sausage,Meat,2,2.5,5.75,6.5,2020-03-31,2020,3,1,False
6cd10155-adad-4334-94d4-88175a922767,Pasta,Pantry,5,0.9,1.69,3.95,2021-06-29,2021,6,1,False
cb3b2dac-0c43-49a8-aa93-afcc0f3b84a2,Croissant,Bakery,2,0.9,1.67,1.54,2024-02-29,2024,2,3,False
4daeaddb-b7af-4ca5-bb9c-db228396daef,Beef Steak,Meat,7,6.0,11.47,38.29,2020-01-04,2020,1,5,False
c4f311bf-7098-4d67-8b61-b1e9da94611a,Soda,Beverages,4,0.7,2.13,5.72,2024-04-12,2024,4,4,True
fba2117b-8f87-4726-9050-e0e98d85eb20,Muffin,Bakery,3,0.85,1.7,2.55,2024-08-18,2024,8,6,False
e5ba9c5e-370f-4272-9168-530cb9bebb9d,Orange Juice,Beverages,6,1.5,3.22,10.32,2024-10-06,2024,10,6,False
3fc56a75-c2ec-4e35-8c2e-bf9fc32571b8,Tomato,Vegetables,5,0.4,0.74,1.7,2023-01-05,2023,1,3,False
728fb704-34ad-4bd7-bc49-0bae7e93450d,Muffin,Bakery,6,0.85,1.56,4.26,2021-06-12,2021,6,5,False
3213b64d-3a7e-4374-abb9-28005edd856b,Cake,Bakery,2,5.0,11.67,13.34,2022-10-21,2022,10,4,False
20e825f8-25f5-414e-842b-1ca0fcc20dad,Cake,Bakery,7,5.0,11.26,43.82,2021-09-16,2021,9,3,False
2fd6bc01-3d17-4dd4-8d48-17a30459935c,Apple,Fruits,6,0.3,0.51,1.26,2021-09-23,2021,9,3,False
0190a72e-3832-4adc-969f-8a301d16913e,Pasta,Pantry,2,0.9,1.69,1.58,2021-07-03,2021,7,5,False
e49fd69c-2c40-4315-96f5-a76da08d9534,Soda,Beverages,7,0.7,1.87,8.19,2023-01-29,2023,1,6,False
d897a33c-bd55-4e47-b2d8-af4f9481c02f,Carrot,Vegetables,7,0.2,0.41,1.47,2022-06-02,2022,6,3,False
0e48e656-3bce-4d28-b08d-55ed04e5a5bf,Dish Soap,Household,5,1.2,3.0,9.0,2023-04-05,2023,4,2,True
8ece5d7b-8c8c-430d-a7f6-bebc7f9c8993,Laundry Detergent,Household,8,5.0,9.94,39.52,2024-11-24,2024,11,6,False
620fa075-5fae-4e03-b63f-3073c9123ac6,Toilet Paper,Household,7,3.0,5.47,17.29,2024-12-27,2024,12,4,False
9dd8fec2-7e87-46b8-839a-9baab8f34ae9,Trash Bags,Household,5,2.0,4.22,11.1,2023-07-31,2023,7,0,False
3c5d16db-87ea-4567-a8f3-43bb0935851a,Water,Beverages,9,0.25,0.73,4.32,2020-04-12,2020,4,6,True
0852f431-4fdb-4bc8-b42a-377f84437b08,Carrot,Vegetables,5,0.2,0.61,2.05,2021-07-28,2021,7,2,False
dc2a8896-ae86-4546-b766-518cd412d8df,Water,Beverages,4,0.25,0.82,2.28,2021-10-11,2021,10,0,False
4787d595-5bfe-474b-b208-563b762ffbc5,Broccoli,Vegetables,3,0.8,1.51,2.13,2022-02-03,2022,2,3,False
7a54201e-337d-4d55-b723-851c353d64e0,Broccoli,Vegetables,8,0.8,1.59,6.32,2020-01-20,2020,1,0,False
ab4f67a3-050f-44f9-a22e-6fbfc96b444e,Dish Soap,Household,4,1.2,4.15,11.8,2024-11-25,2024,11,0,True
c85f9bf5-8c34-4182-a285-1092943a26f8,Tomato,Vegetables,7,0.4,1.08,4.76,2020-09-11,2020,9,4,False
7f7d0225-c8e8-481d-8f94-265427910aa2,Toilet Paper,Household,8,3.0,4.95,15.6,2024-04-26,2024,4,4,False
c9024d11-6819-43a8-abd9-a487d69fa11b,Apple,Fruits,7,0.3,0.65,2.45,2020-06-27,2020,6,5,False
7128bdbe-d335-42c2-b710-dffa5008cbdd,Butter,Dairy,7,1.8,3.58,12.46,2023-12-05,2023,12,1,False
23bae7f1-4f2b-404d-aa4f-a7eb4d5393c1,Tea,Beverages,4,2.0,3.25,5.0,2023-11-15,2023,11,2,False
9fd4e30c-144e-495e-a177-d3ae9fd74f52,Salt,Pantry,3,0.2,0.61,1.23,2023-08-06,2023,8,6,False
4b6cfce3-bb4c-4a3b-9e38-4f62c97f6a9b,Pasta,Pantry,4,0.9,1.97,4.28,2020-03-17,2020,3,1,False
059c8e16-2928-4078-82d2-3fa72bbf4434,Trash Bags,Household,7,2.0,4.2,15.4,2023-07-03,2023,7,0,False
3bdd3a1e-2fa8-4698-9a61-60b2aae18f57,Chicken Breast,Meat,8,3.0,6.07,24.56,2022-10-01,2022,10,5,False
2780d30b-cf5b-4a3f-8d2a-5211a5504153,Beef Steak,Meat,2,6.0,12.32,12.64,2024-07-07,2024,7,6,False
34150013-24d1-46d4-824f-011d50d2b9fb,Yogurt,Dairy,3,0.6,0.95,1.05,2020-05-01,2020,5,4,False
23b032cf-2d1a-4df9-bfc0-1b6996ee15c5,Rice,Pantry,7,1.0,2.1,7.7,2021-09-09,2021,9,3,False
f29e3e49-0804-45dd-9381-3671bad072b6,Rice,Pantry,7,1.0,1.67,4.69,2023-06-19,2023,6,0,False
c0a9df3c-8443-4f70-9694-10ebd4ff4ad4,Bread,Bakery,7,0.8,1.25,3.15,2023-02-26,2023,2,6,False
416f8404-3aeb-48b3-9f5d-37d39ea30569,Butter,Dairy,7,1.8,3.93,14.91,2020-04-08,2020,4,2,True
40b03f13-49af-4ba6-a6c1-e1c3190211d9,Rice,Pantry,3,1.0,1.6,1.8,2023-10-10,2023,10,1,False
5fdca36e-970e-479d-939a-7c19d56ee791,Orange,Fruits,8,0.35,0.74,3.12,2022-10-17,2022,10,0,False
b45e7c9a-59e0-4c14-aa86-ad26a3644078,Strawberry,Fruits,2,1.5,2.37,1.74,2023-02-11,2023,2,5,False
dbb11bd2-e15a-46a0-9898-8e0bb8d8d5a7,Banana,Fruits,3,0.2,0.45,0.75,2022-03-06,2022,3,6,False
b58e7ca0-98d9-4e70-a410-5358218c9136,Carrot,Vegetables,5,0.2,0.56,1.8,2022-11-25,2022,11,4,True
efb79e96-afaf-41d1-80fe-5aa39c5a25c2,Dish Soap,Household,5,1.2,2.93,8.65,2023-06-13,2023,6,1,False
e99150d2-431a-4baa-9c18-793c9bc2fe03,Potato,Vegetables,3,0.25,0.65,1.2,2021-12-17,2021,12,4,False
f940a981-9b1b-456b-9cb0-0e43d98d86af,Potato,Vegetables,5,0.25,0.52,1.35,2021-06-30,2021,6,2,False
acb2639e-cda8-4bf8-a0a8-b39a3c944f98,Eggs,Dairy,4,1.5,2.51,4.04,2021-12-08,2021,12,2,False
89f94828-d754-4116-8a52-24573e380040,Bread,Bakery,4,0.8,1.42,2.48,2020-08-02,2020,8,6,False
b68d7cc5-9192-4fbd-a8a6-38a1058cb865,Water,Beverages,3,0.25,0.87,1.86,2020-08-19,2020,8,2,False
ef74fdb7-9087-4084-af69-5da9de029565,Water,Beverages,6,0.25,0.58,1.98,2020-07-11,2020,7,5,False
50f5f505-36d9-4e10-9b47-c3794f59ac11,Bagel,Bakery,6,0.7,1.65,5.7,2022-06-08,2022,6,2,False
ebdc9fde-519f-4991-9ddd-05809bf671e3,Sausage,Meat,7,2.5,3.96,10.22,2023-01-29,2023,1,6,False
a53fea0f-3b2b-4573-9b43-889ec60ff8d4,Paper Towels,Household,4,2.5,4.78,9.12,2024-07-05,2024,7,4,False
7b07bcbb-7f49-4f2f-bdfc-a9019639ceaf,Yogurt,Dairy,3,0.6,1.34,2.22,2024-07-29,2024,7,0,False
71eb2a2b-f245-4b78-ad72-3a072ce618c6,Banana,Fruits,2,0.2,0.39,0.38,2020-08-09,2020,8,6,False
0583be0d-d282-4136-a675-af8f49114f23,Salt,Pantry,2,0.2,0.63,0.86,2021-06-30,2021,6,2,False
cfa41e5e-fce8-4d03-8b6c-ec97c0c86f05,Trash Bags,Household,6,2.0,3.91,11.46,2021-02-26,2021,2,4,False
f38b3900-ffcb-4a26-8103-09517b4a8224,Bacon,Meat,6,3.5,5.98,14.88,2022-06-15,2022,6,2,False
83b6da72-5eac-4512-b88a-4cbe7d909659,Milk,Dairy,5,0.9,1.51,3.05,2021-06-03,2021,6,3,False
ae5a9c50-a397-4b7b-9420-23bc65df92c0,Chicken Breast,Meat,5,3.0,4.86,9.3,2023-05-27,2023,5,5,False
bd353fea-89c5-4c2a-b580-67d9fcc62ddf,Bagel,Bakery,4,0.7,1.88,4.72,2020-09-13,2020,9,6,False
23fb7a05-5e5a-4ae6-993f-56633d098914,Trash Bags,Household,8,2.0,3.23,9.84,2023-05-23,2023,5,1,False
91d723f6-c627-444b-bc9a-bfd581ae6762,Muffin,Bakery,3,0.85,1.45,1.8,2022-12-07,2022,12,2,False
380371af-7352-4e66-9aed-6aa8a534398c,Laundry Detergent,Household,7,5.0,9.07,28.49,2022-03-15,2022,3,1,False
e766edfc-7b3a-4d38-977b-5e6e1d09b707,Apple,Fruits,7,0.3,0.6,2.1,2023-09-05,2023,9,1,False
a87814a3-a421-411f-aa03-2a907a05b343,Grapes,Fruits,5,1.2,2.1,4.5,2024-03-16,2024,3,5,False
487b139b-1440-46f0-85f0-00b85885990d,Strawberry,Fruits,2,1.5,2.91,2.82,2024-02-27,2024,2,1,False
3b23c322-4a7f-48d9-88f4-e2fe52c73ab2,Trash Bags,Household,2,2.0,3.34,2.68,2024-05-22,2024,5,2,False
1b1e6235-45c8-4c5e-8cc7-6c4e6eaefc18,Water,Beverages,14,0.25,0.94,9.66,2024-12-26,2024,12,3,True
6e44aa16-acc6-4516-bf02-aa4399f27920,Grapes,Fruits,7,1.2,1.77,3.99,2021-06-12,2021,6,5,False
f4c73de7-4dca-41f3-9445-0c46ed804890,Coffee,Beverages,7,3.0,6.41,23.87,2020-10-23,2020,10,4,False
02c314b5-f479-4af4-bb7c-c6ee7bbaf37b,Paper Towels,Household,3,2.5,4.22,5.16,2020-12-27,2020,12,6,False
6f40ea0b-b391-455f-b27f-0671618601e7,Onion,Vegetables,4,0.3,0.67,1.48,2021-10-25,2021,10,0,False
3632d17b-cb1f-46d4-8358-a59f0581006a,Flour,Pantry,6,0.7,1.16,2.76,2024-08-24,2024,8,5,False
d4f49cfd-08da-4852-a357-c47bfbb8a83f,Trash Bags,Household,8,2.0,4.58,20.64,2024-09-26,2024,9,3,False
b7733722-ae89-418a-87cf-11df0b139b07,Coffee,Beverages,6,3.0,6.57,21.42,2021-10-16,2021,10,5,False
1a177e85-14f6-4490-9745-df02f8ccc1ce,Croissant,Bakery,4,0.9,2.04,4.56,2023-07-24,2023,7,0,False
08f56be0-29a9-4ecc-bfff-c93ca68b9d40,Onion,Vegetables,4,0.3,0.86,2.24,2023-01-22,2023,1,6,False
be8bc512-6bca-4817-aefb-a97aaa2fa091,Croissant,Bakery,7,0.9,2.46,10.92,2020-08-22,2020,8,5,False
f80c66b0-30ba-4b69-a043-c253863a2351,Banana,Fruits,5,0.2,0.68,2.4,2023-11-28,2023,11,1,True
dc44d20b-ffa3-49be-a4fe-46de877d5e13,Banana,Fruits,5,0.2,0.44,1.2,2021-08-13,2021,8,4,False
f0bdd2b1-5f6d-45e7-816e-31a284f1b926,Toilet Paper,Household,8,3.0,5.44,19.52,2020-01-23,2020,1,3,False
9ba0a4e0-be8f-4529-8664-b507a72a4a2b,Muffin,Bakery,5,0.85,2.27,7.1,2024-04-09,2024,4,1,True
ced0a22f-7f21-41d6-bba9-b7036615e42c,Dish Soap,Household,4,1.2,2.83,6.52,2020-12-31,2020,12,3,True
568fe472-ad55-43d1-a1cb-e1bec7ad5aaf,Sausage,Meat,8,2.5,5.45,23.6,2023-09-25,2023,9,0,False
e6b66fc7-af3b-44b0-9260-39671a009e1e,Flour,Pantry,8,0.7,1.22,4.16,2024-10-16,2024,10,2,False
e9a480d2-0a32-4ded-b954-7a2362af9319,Banana,Fruits,7,0.2,0.53,2.31,2024-12-14,2024,12,5,False
acf175e7-be71-4404-9e0b-b60e33a7f78a,Water,Beverages,5,0.25,0.71,2.3,2020-01-20,2020,1,0,False
17b57d94-af56-4c67-b9a2-d0bd45b2c583,Tomato,Vegetables,6,0.4,0.96,3.36,2020-12-16,2020,12,2,False
e296363d-4b7f-445f-b31f-4c18b062e1d4,Laundry Detergent,Household,4,5.0,8.04,12.16,2024-05-02,2024,5,3,False
d462c545-27f2-44c8-9c98-37f774dc9d9c,Chicken Breast,Meat,4,3.0,6.52,14.08,2022-10-12,2022,10,2,False
67dcfd4d-0af2-4e7c-ad55-af15c31cdfe8,Cake,Bakery,4,5.0,9.99,19.96,2020-10-07,2020,10,2,False
e11be4f6-8197-495a-a4f4-0435211027c2,Beef Steak,Meat,3,6.0,12.62,19.86,2023-07-04,2023,7,1,False
3501d66c-adf5-49f5-aef2-f9f00ca82f25,Sausage,Meat,7,2.5,4.35,12.95,2020-01-13,2020,1,0,False
9cb12cd6-e244-4446-a21d-69d1547ccb47,Bagel,Bakery,5,0.7,1.58,4.4,2023-08-20,2023,8,6,False
36c54c18-462f-45d4-b077-088aa8765ce2,Soda,Beverages,6,0.7,1.72,6.12,2021-12-02,2021,12,3,False
01bd85e6-b46e-4804-a4d9-643f78917165,Coffee,Beverages,8,3.0,4.7,13.6,2022-01-27,2022,1,3,False
80605222-22b3-4642-a7e6-04d7432190c3,Banana,Fruits,7,0.2,0.43,1.61,2023-10-10,2023,10,1,False
7a6ac7c2-a71d-4df9-9870-0083ac44f199,Bagel,Bakery,8,0.7,1.4,5.6,2022-06-14,2022,6,1,False
35033784-49b7-4639-8203-aacf47d0e9c2,Dish Soap,Household,4,1.2,2.94,6.96,2023-05-22,2023,5,0,False
2178ff67-e8e6-4c5d-ab93-aae3455392b3,Salt,Pantry,2,0.2,0.44,0.48,2023-06-25,2023,6,6,False
9f932393-be49-4dde-bf76-dca9fb23d928,Carrot,Vegetables,8,0.2,0.67,3.76,2023-10-22,2023,10,6,False
0db930ba-8842-493c-908c-f7dd2986867d,Milk,Dairy,8,0.9,1.57,5.36,2021-05-09,2021,5,6,False
d2b45199-0f04-4c9d-9249-0908210f4c2f,Water,Beverages,5,0.25,1.0,3.75,2020-04-29,2020,4,2,False
043de1ba-9e95-4829-bd39-d119911daca9,Rice,Pantry,6,1.0,1.69,4.14,2022-04-30,2022,4,5,False
8e4c78c8-e529-49d4-a80e-f342f991121c,Potato,Vegetables,10,0.25,1.0,7.5,2023-12-20,2023,12,2,True
01904274-dc8f-4c76-99db-2fe3a5eba42e,Tomato,Vegetables,3,0.4,0.88,1.44,2021-02-01,2021,2,0,False
a5f72481-548a-4daa-8520-e94c719ad4db,Orange Juice,Beverages,7,1.5,3.58,14.56,2020-02-13,2020,2,3,False
d8323393-aaf3-404f-a427-f646e535f160,Cheese,Dairy,3,2.5,4.08,4.74,2024-02-14,2024,2,2,False
42da750f-af42-41ec-8355-e97552949ef3,Muffin,Bakery,5,0.85,1.5,3.25,2024-10-06,2024,10,6,False
428efaa4-acef-4f86-8dd8-befa95a85153,Milk,Dairy,6,0.9,1.39,2.94,2022-01-14,2022,1,4,False
48e19134-b97b-474f-89e3-2f9594c7ff12,Flour,Pantry,5,0.7,1.31,3.05,2020-01-31,2020,1,4,False
149a1756-d0ea-495e-8495-03ade8bfac53,Orange,Fruits,5,0.35,0.63,1.4,2022-03-10,2022,3,3,False
15e129bf-9f13-4812-83ef-e25ccb11c624,Grapes,Fruits,7,1.2,2.09,6.23,2022-06-02,2022,6,3,False
37fb5d81-95c3-44bc-87cd-dbbfeeb59824,Bacon,Meat,2,3.5,6.27,5.54,2023-03-11,2023,3,5,False
654ba5f8-d7ea-4528-8947-730a84090f87,Eggs,Dairy,4,1.5,2.6,4.4,2023-05-09,2023,5,1,False
691839f2-5f5b-4ebe-8db8-40151c4d0d0c,Coffee,Beverages,5,3.0,5.37,11.85,2023-08-20,2023,8,6,False
a1e39cdd-9791-4dc3-835e-775a228784be,Rice,Pantry,6,1.0,2.2,7.2,2021-11-07,2021,11,6,False
1799cdb8-d782-4682-8e64-8a7b29106da2,Croissant,Bakery,6,0.9,2.42,9.12,2024-12-16,2024,12,0,False
9df39eab-d054-4055-a952-bdc3d509d282,Bacon,Meat,6,3.5,5.99,14.94,2024-01-07,2024,1,6,False
63c6cd26-6730-4151-867f-b8dc2da9bcd0,Soda,Beverages,5,0.7,1.78,5.4,2023-04-18,2023,4,1,False
1ad29acc-252e-4d49-a727-6f5409ef58f7,Muffin,Bakery,7,0.85,1.95,7.7,2023-03-07,2023,3,1,False
8f3a33fd-baa7-4067-933f-d4d3a6e2b217,Rice,Pantry,5,1.0,1.7,3.5,2020-06-14,2020,6,6,False
d73a0ba2-7f5c-46ba-a6d1-76ec8512f334,Yogurt,Dairy,5,0.6,1.0,2.0,2021-06-26,2021,6,5,False
b76d56e6-1494-48f7-aafc-3293db5437e9,Croissant,Bakery,7,0.9,2.42,10.64,2024-04-25,2024,4,3,False
50f04a71-2b47-42e7-b2ec-98d7d6c8ecc1,Sausage,Meat,3,2.5,5.3,8.4,2024-03-30,2024,3,5,False
81af937f-e3af-46e8-98d2-23b23d1e6309,Apple,Fruits,7,0.3,0.63,2.31,2021-10-06,2021,10,2,False
221ff22a-0ce4-4375-8be5-4a7717a6e689,Laundry Detergent,Household,3,5.0,7.94,8.82,2021-03-01,2021,3,0,False
785dc7e8-c596-414b-883c-d9f08f9dba3c,Apple,Fruits,7,0.3,0.54,1.68,2020-05-15,2020,5,4,False
f15bc487-3b5b-4ed3-9a1d-8a6ff53d9aad,Bacon,Meat,2,3.5,7.46,7.92,2023-10-23,2023,10,0,False
774c3fd7-0e04-4b01-a474-619b6e74f11b,Muffin,Bakery,2,0.85,1.87,2.04,2024-05-08,2024,5,2,False
dcd37da1-0a66-4d0c-ac7f-34de6251db57,Yogurt,Dairy,5,0.6,1.35,3.75,2022-06-01,2022,6,2,False
0c46b166-626a-40ec-a2e6-e2353bda90e1,Dish Soap,Household,4,1.2,2.85,6.6,2022-09-22,2022,9,3,False
35893c8b-3a5f-430b-a3c8-3f6ad5230af1,Tomato,Vegetables,7,0.4,0.82,2.94,2021-10-01,2021,10,4,False
12295c94-ede2-44e6-b8dd-42af154fdc79,Banana,Fruits,7,0.2,0.34,0.98,2021-04-29,2021,4,3,False
4ccf876d-92e0-406a-b79f-e99136281d19,Apple,Fruits,2,0.3,0.59,0.58,2024-07-04,2024,7,3,False
6e4c234e-cc20-46c0-a8b1-d9476f37c28d,Salt,Pantry,8,0.2,0.77,4.56,2020-12-21,2020,12,0,True
dba4a365-f7f8-4d51-a3fb-ed5c4026c950,Muffin,Bakery,7,0.85,1.92,7.49,2024-01-17,2024,1,2,False
b353db51-9ae4-4e34-9282-cfae7c7f5f30,Croissant,Bakery,7,0.9,1.86,6.72,2024-11-07,2024,11,3,False
ba237360-0b99-4473-a37d-968e614e75ec,Tea,Beverages,2,2.0,4.36,4.72,2022-06-13,2022,6,0,False
bb213f72-1251-4840-a0e9-97608e38d6aa,Yogurt,Dairy,8,0.6,1.25,5.2,2022-06-05,2022,6,6,False
fe735fac-f476-4ff5-a9a9-2bc00296d410,Laundry Detergent,Household,2,5.0,8.13,6.26,2023-09-17,2023,9,6,False
fcc83a2b-1972-4951-84d1-ff8a89cf40af,Trash Bags,Household,8,2.0,4.65,21.2,2022-05-13,2022,5,4,False
1460ee99-e972-4b91-8de2-866664f88799,Dish Soap,Household,6,1.2,2.19,5.94,2022-08-08,2022,8,0,False
b06844a3-9d30-4bcd-b5d7-2a845b7b31dd,Orange,Fruits,2,0.35,0.72,0.74,2023-01-15,2023,1,6,False
acb0c6b9-db16-40f2-8605-68021a0cd256,Grapes,Fruits,6,1.2,1.98,4.68,2023-07-25,2023,7,1,False
fb318c8c-f74a-4ff7-b504-18efbe956480,Pasta,Pantry,2,0.9,1.99,2.18,2021-12-31,2021,12,4,True
1acf26cf-25f7-4f83-bbc1-15ce90c8f9d2,Sausage,Meat,6,2.5,4.85,14.1,2023-02-23,2023,2,3,False
05f6dabf-b138-44d6-b98e-b3142a3c26ab,Flour,Pantry,4,0.7,1.27,2.28,2021-01-31,2021,1,6,False
3206bebe-3ee4-40b2-94ff-cc24280d35b8,Tomato,Vegetables,8,0.4,1.09,5.52,2024-01-31,2024,1,2,False
18d15456-d36b-48f9-8e34-900c889556b8,Pasta,Pantry,5,0.9,1.86,4.8,2024-02-01,2024,2,3,False
b001f4a4-e0fb-4d51-8a86-84cc6590f540,Milk,Dairy,5,0.9,1.43,2.65,2023-05-01,2023,5,0,False
62f4c57e-b680-41cc-80ef-3d7b07a061a7,Broccoli,Vegetables,8,0.8,1.38,4.64,2021-09-05,2021,9,6,False
eef00491-cf4d-4faf-8730-2894e6280b46,Trash Bags,Household,8,2.0,3.73,13.84,2022-09-17,2022,9,5,False
dd1127b1-469a-48d9-9ac2-39879fe13e10,Broccoli,Vegetables,2,0.8,1.47,1.34,2021-06-16,2021,6,2,False
0b9d6205-9841-4b0a-973a-77a35bfd7cdd,Potato,Vegetables,4,0.25,0.53,1.12,2023-04-29,2023,4,5,False
24641b07-44ff-4c48-add8-4ea1b8edf856,Onion,Vegetables,2,0.3,0.66,0.72,2020-08-07,2020,8,4,False
0f7e6bcd-c0a2-48f4-8b0c-5eaeb2029222,Laundry Detergent,Household,6,5.0,9.22,25.32,2021-11-01,2021,11,0,False
70c0a3b3-2d5a-44b1-af59-3dd872edef93,Soda,Beverages,5,0.7,1.48,3.9,2021-01-22,2021,1,4,False
d520a4b9-2c5e-473c-9d47-6707127c9b6b,Banana,Fruits,6,0.2,0.44,1.44,2023-02-12,2023,2,6,False
9f560329-1b83-4f8c-9c70-8c5d19db41ed,Laundry Detergent,Household,5,5.0,9.38,21.9,2020-06-23,2020,6,1,False
cb590a68-b102-4891-8153-cd3c4bbe6f9f,Cheese,Dairy,8,2.5,3.45,7.6,2024-11-07,2024,11,3,False
a0a25680-e9a9-48aa-be99-24305d121b51,Soda,Beverages,7,0.7,1.28,4.06,2023-10-18,2023,10,2,False
4af0169e-2870-4e00-b4c8-c017a59401b3,Coffee,Beverages,3,3.0,6.42,10.26,2020-03-08,2020,3,6,False
d6e82a71-6550-4de0-8892-94e18d19cd5e,Banana,Fruits,7,0.2,0.4,1.4,2022-09-06,2022,9,1,False
c55f0c3b-002c-42d2-b7eb-dce796c8c692,Broccoli,Vegetables,6,0.8,1.78,5.88,2024-04-12,2024,4,4,True
d4840a2f-e95c-471f-bfce-3f523ed0f89f,Tea,Beverages,8,2.0,4.89,23.12,2024-01-17,2024,1,2,False
a47edc47-bb21-43ef-86d1-a86213677b94,Tomato,Vegetables,8,0.4,0.77,2.96,2020-06-09,2020,6,1,False
